steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD),current_player_count,release_date
969990,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,['Purple Lamp'],['THQ Nordic'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Casual']",0,32,['windows'],8781,8393,388,9.0,Overwhelmingly Positive,95.6,0,False,29.99,58,N/A
962730,Skater XL - The Ultimate Skateboarding Game,['Easy Day Studios Pty Ltd'],['Easy Day Studios Pty Ltd'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation', 'Sports']",56,0,['windows'],12618,10594,2024,8.0,Very Positive,84.0,56,False,39.99,80,N/A
961200,Predecessor,['Omeda Studios'],['Omeda Studios'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Full controller support', 'In-App Purchases']","['Action', 'Strategy', 'Free To Play']",0,0,['windows'],6262,4898,1364,6.0,Mostly Positive,78.2,0,True,0.0,2189,N/A
955050,Bright Memory,['FYQD-Studio'],"['FYQD-Studio', 'PLAYISM']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,12,['windows'],5245,4561,684,8.0,Very Positive,87.0,0,False,7.99,3,N/A
954740,Terminator: Resistance,['Teyon'],['Reef Entertainment'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,36,['windows'],8395,7677,718,8.0,Very Positive,91.4,0,False,39.99,51,"Nov 14, 2019"
954850,Kerbal Space Program 2,['Intercept Games'],['Private Division'],"['Single-player', 'Family Sharing']","['Indie', 'Simulation', 'Early Access']",0,0,['windows'],19655,6216,13439,4.0,Mostly Negative,31.6,0,False,49.99,71,N/A
952060,Resident Evil 3,"['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'HDR available', 'Family Sharing']",['Action'],77,32,['windows'],22149,18009,4140,8.0,Very Positive,81.3,77,False,39.99,453,N/A
939960,Far Cry® New Dawn,"['Ubisoft Montreal', 'Ubisoft Kiev', 'Ubisoft Shanghai']",['Ubisoft'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'In-App Purchases', 'Partial Controller Support']","['Action', 'Adventure']",0,0,['windows'],12901,9749,3152,6.0,Mostly Positive,75.6,0,False,39.99,180,N/A
920210,LEGO® Star Wars™: The Skywalker Saga,['TT Games'],"['Warner Bros. Games', 'Warner Bros. Interactive Entertainment']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'HDR available', 'Family Sharing']","['Action', 'Adventure']",78,45,['windows'],24891,22512,2379,8.0,Very Positive,90.4,78,False,49.99,591,"Apr 5, 2022"
882100,XCOM®: Chimera Squad,['Firaxis Games'],['2K'],"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Remote Play on Tablet', 'Family Sharing']",['Strategy'],0,40,['windows'],12437,9287,3150,6.0,Mostly Positive,74.7,0,False,19.99,55,"23 Apr, 2020"
874260,The Forgotten City,['Modern Storyteller'],['Dear Villagers'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",85,40,['windows'],6122,5904,218,9.0,Overwhelmingly Positive,96.4,85,False,24.99,49,N/A
861650,Session: Skate Sim,['crea-ture Studios Inc.'],['Nacon'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Indie', 'Simulation', 'Sports', 'Strategy']",0,48,['windows'],8543,7026,1517,8.0,Very Positive,82.2,0,False,39.99,174,N/A
860510,Little Nightmares II,['Tarsier Studios'],['BANDAI NAMCO Entertainment'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",['Adventure'],83,35,['windows'],12540,11780,760,8.0,Very Positive,93.9,83,False,29.99,609,N/A
859580,Imperator: Rome,['Paradox Development Studio'],['Paradox Interactive'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy']",76,72,"['windows', 'mac', 'linux']",12114,8032,4082,5.0,Mixed,66.3,76,False,39.99,437,N/A
858820,Tribes of Midgard,['Norsfell'],['Gearbox Publishing'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",0,26,['windows'],6486,4869,1617,6.0,Mostly Positive,75.1,0,False,19.99,120,N/A
851850,DRAGON BALL Z: KAKAROT,['CyberConnect2 Co. Ltd.'],['Bandai Namco Entertainment Inc.'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",73,42,['windows'],16608,15332,1276,8.0,Very Positive,92.3,73,False,59.99,361,"16 Jan, 2020"
2878980,NBA 2K25,['Visual Concepts'],['2K'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Simulation', 'Sports']",0,46,['windows'],5353,3434,1919,5.0,Mixed,64.2,0,False,79.99,9064,N/A
285900,Gang Beasts,"['Boneloaf', 'Rocket Science']",['Boneloaf'],"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",0,19,"['windows', 'mac', 'linux']",22561,19035,3526,8.0,Very Positive,84.4,0,False,19.99,491,N/A
1938090,Call of Duty®,"['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Activision Shanghai', 'Sledgehammer Games', 'Infinity Ward', 'Demonware', 'Toys for Bob']",['Activision'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Captions available', 'In-App Purchases']",['Action'],0,107,['windows'],211614,123234,88380,5.0,Mixed,58.2,0,False,0.0,45865,N/A
469600,Legion TD 2 - Multiplayer Tower Defense,['AutoAttack Games'],['AutoAttack Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']","['Casual', 'Indie', 'Strategy']",0,78,"['windows', 'mac']",5578,4885,693,8.0,Very Positive,87.6,0,False,24.99,597,N/A
707030,POSTAL 4: No Regerts,['Running With Scissors'],['Running With Scissors'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,23,['windows'],6052,4444,1608,6.0,Mostly Positive,73.4,0,False,39.99,27,N/A
703080,Planet Zoo,['Frontier Developments'],['Frontier Developments'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'HDR available', 'Family Sharing']","['Casual', 'Simulation', 'Strategy']",81,38,['windows'],37502,34219,3283,8.0,Very Positive,91.2,81,False,44.99,1877,N/A
394690,Tower Unite,['PixelTail Games'],['PixelTail Games'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Tracked Controller Support', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'Early Access']",0,648,['windows'],9782,8873,909,8.0,Very Positive,90.7,0,False,19.99,386,N/A
1957780,Ghosts of Tabor,['Combat Waffle Studios'],['Beyond Frames'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Early Access']",0,0,['windows'],6389,4844,1545,6.0,Mostly Positive,75.8,0,False,24.99,324,N/A
581320,Insurgency: Sandstorm,['New World Interactive'],['Focus Entertainment'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Family Sharing']",['Action'],78,35,['windows'],55920,48447,7473,8.0,Very Positive,86.6,78,False,29.99,1268,N/A
1778820,TEKKEN 8,['Bandai Namco Studios Inc.'],['Bandai Namco Entertainment'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['Action'],91,47,['windows'],17040,12712,4328,6.0,Mostly Positive,74.6,91,False,69.99,6874,"Jan 25, 2024"
686810,Hell Let Loose,['Team17'],['Team17'],"['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",79,183,['windows'],55447,46875,8572,8.0,Very Positive,84.5,79,False,49.99,3262,N/A
585420,Trailmakers,['Flashbulb'],['Flashbulb'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']",0,22,['windows'],14734,13861,873,8.0,Very Positive,94.1,0,False,24.99,866,N/A
589290,Holdfast: Nations At War,['Anvil Game Studios'],['Anvil Game Studios'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Includes Source SDK']","['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",0,38,['windows'],15568,14127,1441,8.0,Very Positive,90.7,0,False,19.99,456,N/A
1211020,Wobbly Life,['RubberBandGames'],['RubberBandGames'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']",0,50,['windows'],12523,12148,375,9.0,Overwhelmingly Positive,97.0,0,False,17.99,960,N/A
1145350,Hades II,['Supergiant Games'],['Supergiant Games'],"['Single-player', 'Full controller support', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie', 'RPG', 'Early Access']",0,0,"['windows', 'mac']",32005,31082,923,9.0,Overwhelmingly Positive,97.1,0,False,29.99,33518,N/A
620980,Beat Saber,['Beat Games'],['Beat Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Tracked Controller Support', 'VR Only', 'Steam Leaderboards', 'Family Sharing']",['Indie'],93,26,['windows'],51916,49827,2089,9.0,Overwhelmingly Positive,96.0,93,False,29.99,386,N/A
962130,Grounded,['Obsidian Entertainment'],['Xbox Game Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Action', 'Adventure']",83,45,['windows'],34438,31810,2628,8.0,Very Positive,92.4,83,False,39.99,2977,N/A
1623730,Palworld,['Pocketpair'],['Pocketpair'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",0,33,['windows'],131017,125045,5972,9.0,Overwhelmingly Positive,95.4,0,False,29.99,24866,"18 Jan, 2024"
1171690,Wayfinder,['Airship Syndicate'],['Airship Syndicate'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,49,['windows'],13117,8928,4189,5.0,Mixed,68.1,0,False,24.99,69,N/A
495420,State of Decay 2: Juggernaut Edition,['Undead Labs'],['Xbox Game Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Action', 'RPG', 'Simulation']",69,153,['windows'],18646,16223,2423,8.0,Very Positive,87.0,69,False,29.99,1403,N/A
1190970,House Flipper 2,['Frozen District'],['Frozen District'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",79,36,['windows'],5808,4785,1023,8.0,Very Positive,82.4,79,False,39.99,1891,N/A
346010,Besiege,['Spiderling Studios'],['Spiderling Studios'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Workshop', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']","['Indie', 'Simulation']",0,36,"['windows', 'mac', 'linux']",21549,20544,1005,9.0,Overwhelmingly Positive,95.3,0,False,14.99,271,N/A
305620,The Long Dark,['Hinterland Studio Inc.'],['Hinterland Studio Inc.'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Indie', 'Simulation', 'Strategy']",0,75,"['windows', 'mac', 'linux']",35881,32074,3807,8.0,Very Positive,89.4,0,False,19.99,2039,"1 Aug, 2017"
1341290,We Were Here Forever,['Total Mayhem Games'],['Total Mayhem Games'],"['Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,39,['windows'],5044,4729,315,8.0,Very Positive,93.8,0,False,17.99,192,N/A
1677280,Company of Heroes 3,['Relic Entertainment'],['SEGA'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Stats', 'Family Sharing']","['Action', 'Strategy']",81,24,['windows'],10060,6114,3946,5.0,Mixed,60.8,81,False,59.99,2127,N/A
1451190,Undisputed,['Steel City Interactive'],['Deep Silver'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Action', 'Simulation', 'Sports']",0,37,['windows'],11750,7480,4270,5.0,Mixed,63.7,0,False,49.99,531,N/A
1304930,The Outlast Trials,['Red Barrels'],['Red Barrels'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,27,['windows'],24051,22762,1289,8.0,Very Positive,94.6,0,False,39.99,3263,N/A
548430,Deep Rock Galactic,['Ghost Ship Games'],['Coffee Stain Publishing'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",['Action'],85,69,['windows'],155471,152319,3152,9.0,Overwhelmingly Positive,98.0,85,False,29.99,5458,N/A
1716740,Starfield,['Bethesda Game Studios'],['Bethesda Softworks'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",['RPG'],0,62,['windows'],79895,46483,33412,5.0,Mixed,58.2,0,False,69.99,2972,N/A
1184370,Pathfinder: Wrath of the Righteous - Enhanced Edition,['Owlcat Games'],"['META Publishing', 'Owlcat Games']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",83,153,"['windows', 'mac']",15714,12939,2775,8.0,Very Positive,82.3,83,False,39.99,2077,"Sep 2, 2021"
813780,Age of Empires II: Definitive Edition,"['Forgotten Empires', 'Tantalus Media', 'Wicked Witch', ""World's Edge"", 'CaptureAge']",['Xbox Game Studios'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Family Sharing']",['Strategy'],84,301,['windows'],53140,50526,2614,9.0,Overwhelmingly Positive,95.1,84,False,34.99,18853,N/A
1066780,Transport Fever 2,['Urban Games'],['Good Shepherd Entertainment'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",76,61,"['windows', 'mac', 'linux']",8665,7754,911,8.0,Very Positive,89.5,76,False,39.99,2944,N/A
2071280,Ravenswatch,['Passtech Games'],['Nacon'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",84,30,['windows'],5027,4397,630,8.0,Very Positive,87.5,84,False,24.99,1022,N/A
322330,Don't Starve Together,['Klei Entertainment'],['Klei Entertainment'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",83,0,"['windows', 'mac', 'linux']",76118,72949,3169,9.0,Overwhelmingly Positive,95.8,83,False,14.99,25725,N/A
594650,Hunt: Showdown 1896,['Crytek'],['Crytek'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],81,36,['windows'],86513,65911,20602,6.0,Mostly Positive,76.2,81,False,29.99,10563,N/A
1818750,MultiVersus,['Player First Games'],['Warner Bros. Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Remote Play Together']","['Action', 'Free To Play']",75,28,['windows'],5247,3827,1420,6.0,Mostly Positive,72.9,75,True,0.0,27,N/A
